"year","ccode1","wbcode","infl","pubdebt_gdp","sname","lpubdebtgdp","linfl","frt0425","dfrt0425","lfrt0425","spread","spread_pct","ltspreadus","newspread","newspreadl","dnewspread","ldnewspread","dpubdebtgdp","dinfl","lnewspreadl","yr1","yr2","yr3","yr4","yr5","yr6","yr7","yr8","yr9","yr10","yr11","yr12","yr13","yr14","yr15","yr16","yr17","yr18","yr19","yr20","yr21","yr22","lfrtxpub0425","lers","lpcgdpl","ldpcgdpl","advanced","advgrowth","us3mrate","ldfrt0425","ldpubdebtgdp","ldfrtxdpub0425","oecd","emu","pcgdp2005l","lpcgdp2005l","cgdpgrowth","ka_open","lka_open","lcgdpgrowth","s1name","dpcgdp2005l","dcgdpgrowth","dka_open","dfrtxdpub0425","country","iso2c","lower_95","lower_90","median","upper_90","upper_95","frt","lfrt","dfrt","ltratecov","dratecov","lltratecov","lnewspread","lfrtxdpub","lvix","loecdgrowth","doecdgrowth","dvix","_merge","dus3mrate","lus3mrate","dfrtxdpub","ldfrt","lfrtxlpub"
2000,2,"USA",3.36999988555908,53.0299987792969,"United States",58.8800010681152,2.19000005722046,1.1360000371933,0.00200009346008301,1.13399994373322,,,0,0,1.60943794250488,0,0,-5.85000228881836,1.17999982833862,1.60943794250488,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66.7699203491211,,,,,,,0.000999927520751953,-3.59000015258789,-0.00358974002301693,1,0,10.5851936340332,10.5554361343384,4.17324113845825,1,1,4.86890125274658,"United States",0.0297574996948242,-0.69566011428833,0,-0.0117005510255694,"United States","US",0.718999981880188,0.750999987125397,1.07599997520447,1.4210000038147,1.49199998378754,1.07599997520447,1.07299995422363,0.00300002098083496,6.63835716247559,-2.12939357757568,8.76775074005127,0,-6.27705240249634,24.3700008392334,3.42813944816589,0.480717182159424,-1.05000114440918,3,1.18000030517578,4.6399998664856,-0.0175501294434071,0.00299990177154541,63.1782379150391
2001,2,"USA",2.8199999332428,53,"United States",53.0299987792969,3.36999988555908,1.13800001144409,0.00199997425079346,1.1360000371933,,,0,0,1.60943794250488,0,0,-0.029998779296875,-0.549999952316284,1.60943794250488,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.2420806884766,,,,,,,0.00200009346008301,-5.85000228881836,-0.0117005510255694,1,0,10.5861701965332,10.5851936340332,1.09337615966797,1,1,4.17324113845825,"United States",0.0009765625,-3.07986497879028,0,-5.99967861489858e-05,"United States","US",0.74099999666214,0.76800000667572,1.07299995422363,1.42599999904633,1.50499999523163,1.07299995422363,1.07599997520447,-0.00300002098083496,5.1728835105896,-1.46547365188599,6.63835716247559,0,-0.0322786867618561,23.3199996948242,3.90885663032532,-2.48785781860352,2.43000030517578,3,-2.4300000667572,5.82000017166138,8.99969672900625e-05,0.00300002098083496,57.0602760314941
2002,2,"USA",1.60000002384186,55.3600006103516,"United States",53,2.8199999332428,1.12399995326996,-0.0140000581741333,1.13800001144409,,,0,0,1.60943794250488,0,0,2.36000061035156,-1.21999990940094,1.60943794250488,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60.3139991760254,,,,,,,0.00199997425079346,-0.029998779296875,-5.99967861489858e-05,1,0,10.595006942749,10.5861701965332,1.82799983024597,1,1,1.09337615966797,"United States",0.00883674621582031,0.734623670578003,0,-0.0330401472747326,"United States","US",0.720000028610229,0.773000001907349,1.07200002670288,1.43599998950958,1.50300002098083,1.07200002670288,1.07299995422363,-0.000999927520751953,11.8055400848389,6.63265657424927,5.1728835105896,0,2.53228044509888,25.75,1.42099869251251,0.118964552879333,1.54000091552734,3,-1.79000008106232,3.39000010490417,-0.00235982961021364,-0.00300002098083496,56.8689956665039
2003,2,"USA",2.29999995231628,58.4799995422363,"United States",55.3600006103516,1.60000002384186,1.12899994850159,0.00499999523162842,1.12399995326996,,,0,0,1.60943794250488,0,0,3.11999893188477,0.699999928474426,1.60943794250488,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62.2246398925781,,,,,,,-0.0140000581741333,2.36000061035156,-0.0330401472747326,1,0,10.6116180419922,10.595006942749,2.5526077747345,1,1,1.82799983024597,"United States",0.0166110992431641,0.724607944488525,0,0.015599980019033,"United States","US",0.745000004768372,0.765999972820282,1.07099997997284,1.42499995231628,1.51999998092651,1.07099997997284,1.07200002670288,-0.0010000467300415,8.2404203414917,-3.56511974334717,11.8055400848389,0,3.34463882446289,27.2900009155273,1.53996324539185,0.494985342025757,-5.31000137329102,3,-0.590000033378601,1.60000002384186,-0.00312014482915401,-0.000999927520751953,59.3459205627441
2004,2,"USA",2.67000007629395,65.4300003051758,"United States",58.4799995422363,2.29999995231628,1.12899994850159,0,1.12899994850159,,,0,0,1.60943794250488,0,0,6.95000076293945,0.370000123977661,1.60943794250488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66.0239181518555,,,,,,,0.00499999523162842,3.11999893188477,0.015599980019033,1,0,10.6365690231323,10.6116180419922,3.47977757453918,1,1,2.5526077747345,"United States",0.0249509811401367,0.927169799804688,0,0,"United States","US",0.722000002861023,0.781000018119812,1.07099997997284,1.43900001049042,1.49600005149841,1.07099997997284,1.07099997997284,0,6.20572137832642,-2.03469896316528,8.2404203414917,0,7.44345045089722,21.9799995422363,2.0349485874176,1.08552694320679,-6.5,3,0.360000014305115,1.00999999046326,0,-0.0010000467300415,62.632080078125
2005,2,"USA",3.36999988555908,64.9300003051758,"United States",65.4300003051758,2.67000007629395,1.13399994373322,0.00499999523162842,1.12899994850159,,,0,0,1.60943794250488,0,0,-0.5,0.699999809265137,1.60943794250488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73.8704681396484,,,,,,,0,6.95000076293945,0,1,0,10.6576452255249,10.6365690231323,3.07561826705933,1,1,3.47977757453918,"United States",0.0210762023925781,-0.404159307479858,0,-0.00249999761581421,"United States","US",0.730000019073486,0.778999984264374,1.07700002193451,1.45299994945526,1.50399994850159,1.07700002193451,1.07099997997284,0.00600004196166992,3.95958638191223,-2.24613499641418,6.20572137832642,0,-0.53549998998642,15.4799995422363,3.12047553062439,-0.510336875915527,-2.66999912261963,3,1.78000009059906,1.37000000476837,-0.00300002098083496,0,70.0755310058594
2006,2,"USA",3.22000002861023,63.7700004577637,"United States",64.9300003051758,3.36999988555908,1.11500000953674,-0.0189999341964722,1.13399994373322,,,0,0,1.60943794250488,0,0,-1.15999984741211,-0.149999856948853,1.60943794250488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73.630615234375,,,,,,,0.00499999523162842,-0.5,-0.00249999761581421,1,0,10.6742458343506,10.6576452255249,2.65912628173828,1,1,3.07561826705933,"United States",0.0166006088256836,-0.416491985321045,0,0.022039920091629,"United States","US",0.720000028610229,0.785000026226044,1.07500004768372,1.45500004291534,1.50399994850159,1.07500004768372,1.07700002193451,-0.00199997425079346,4.99669170379639,1.03710532188416,3.95958638191223,0,-1.24931991100311,12.8100004196167,2.61013865470886,0.269256591796875,0,3,1.57999992370605,3.15000009536743,0.00231996993534267,0.00600004196166992,69.9296112060547
2007,2,"USA",2.86999988555908,64.4199981689453,"United States",63.7700004577637,3.22000002861023,1.11600005626678,0.0010000467300415,1.11500000953674,,,0,0,1.60943794250488,0,0,0.649997711181641,-0.350000143051147,1.60943794250488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71.1035537719727,,,,,,,-0.0189999341964722,-1.15999984741211,0.022039920091629,1,0,10.6836280822754,10.6742458343506,1.90721321105957,1,1,2.65912628173828,"United States",0.00938224792480469,-0.751913070678711,0,0.000650028057862073,"United States","US",0.744000017642975,0.782999992370605,1.07500004768372,1.45899999141693,1.51699995994568,1.07500004768372,1.07500004768372,0,6.31719779968262,1.32050609588623,4.99669170379639,0,0.698747575283051,12.8100004196167,2.87939524650574,-0.29223895072937,4.73000049591064,3,-0.380000114440918,4.73000001907349,0,-0.00199997425079346,68.5527572631836
2008,2,"USA",3.8199999332428,73.3499984741211,"United States",64.4199981689453,2.86999988555908,1.09800004959106,-0.0180000066757202,1.11600005626678,,,0,0,1.60943794250488,0,0,8.93000030517578,0.950000047683716,1.60943794250488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71.8927230834961,,,,,,,0.0010000467300415,0.649997711181641,0.000650028057862073,1,0,10.6705722808838,10.6836280822754,-0.359089761972427,1,1,1.90721321105957,"United States",-0.0130558013916016,-2.26630306243896,0,-0.160740062594414,"United States","US",0.728999972343445,0.773999989032745,1.07200002670288,1.46000003814697,1.50899994373322,1.07200002670288,1.07500004768372,-0.00300002098083496,11.7173700332642,5.40017223358154,6.31719779968262,0,9.59975051879883,17.5400009155273,2.58715629577637,-2.48360157012939,15.1499977111816,3,-2.98000001907349,4.34999990463257,-0.0267901886254549,0,69.2515029907227
2009,2,"USA",-0.319999992847443,86.3199996948242,"United States",73.3499984741211,3.8199999332428,1.09800004959106,0,1.09800004959106,,,0,0,1.60943794250488,0,0,12.9700012207031,-4.1399998664856,1.60943794250488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.5382995605469,,,,,,,-0.0180000066757202,8.93000030517578,-0.160740062594414,1,0,10.6302213668823,10.6705722808838,-3.10906291007996,1,1,-0.359089761972427,"",-0.0403509140014648,-2.74997305870056,0,0,"United States","US",0.714999973773956,0.76800000667572,1.07299995422363,1.48399996757507,1.54100000858307,1.07299995422363,1.07200002670288,0.000999927520751953,11.6318302154541,-0.0855398178100586,11.7173700332642,0,13.9038419723511,32.689998626709,0.103554643690586,-3.6426637172699,-1.20999908447266,3,-1.22000002861023,1.37000000476837,0.0129690608009696,-0.00300002098083496,78.6312026977539
2010,2,"USA",1.63999998569489,95.1699981689453,"United States",86.3199996948242,-0.319999992847443,1.09899997711182,0.000999927520751953,1.09800004959106,,,0,0,1.60943794250488,0,0,8.84999847412109,1.96000003814697,1.60943794250488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94.7793655395508,,,,,,,0,12.9700012207031,0,1,0,10.6454477310181,10.6302213668823,2.37982654571533,1,1,-3.10906291007996,"",0.0152263641357422,5.48888969421387,0,0.00884935725480318,"United States","US",0.707000017166138,0.754999995231628,1.07700002193451,1.47300004959106,1.55499994754791,1.07700002193451,1.07299995422363,0.00400006771087646,14.8211851119995,3.18935489654541,11.6318302154541,0,9.49604797363281,31.4799995422363,-3.53910899162292,6.29347896575928,-8.93000030517578,3,-0.010000005364418,0.150000005960464,0.0354005917906761,0.000999927520751953,92.6213531494141
2011,2,"USA",3.14000010490417,99.4100036621094,"United States",95.1699981689453,1.63999998569489,1.10000002384186,0.0010000467300415,1.09899997711182,,,0,0,1.60943794250488,0,0,4.24000549316406,1.50000011920929,1.60943794250488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104.591827392578,,,,,,,0.000999927520751953,8.84999847412109,0.00884935725480318,1,0,10.6560068130493,10.6454477310181,1.80034172534943,1,1,2.37982654571533,"",0.01055908203125,-0.579484820365906,0,0.00424020364880562,"United States","US",0.703000009059906,0.742999970912933,1.07500004768372,1.48699998855591,1.60500001907349,1.07500004768372,1.07700002193451,-0.00199997425079346,23.2634334564209,8.44224834442139,14.8211851119995,0,4.56648588180542,22.5499992370605,2.75436973571777,-1.1677919626236,1.65000152587891,3,-0.0900000035762787,0.140000000596046,-0.00847990158945322,0.00400006771087646,102.498092651367
1990,20,"CAN",4.76999998092651,75.1900024414062,"Canada",72.25,,6.19999980926514,,,,,2.15999984741211,2.15999984741211,1.96850991249084,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.526604890823364,2.32267832756042,,1,2.64712333679199,7.48999977111816,,,,1,0,10.2029638290405,,0.193028211593628,1,1,,"Canada",,,,,"Canada","CA",3.22099995613098,3.96000003814697,6.13399982452393,7.06899976730347,7.06400012969971,6.13399982452393,,,4.42060947418213,,,,,,3.91646099090576,-0.891098737716675,,3,,,,,
1991,20,"CAN",5.61999988555908,82.3399963378906,"Canada",75.1900024414062,4.76999998092651,5.96700000762939,-0.232999801635742,6.19999980926514,,,1.6399998664856,1.6399998664856,1.89311194419861,-0.519999980926514,,7.14999389648438,0.849999904632568,1.96850991249084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.178009033203,0.476536095142365,2.31926655769348,-0.00341176986694336,1,1.37450575828552,5.38000011444092,,,,1,0,10.1682147979736,10.2029638290405,-2.09216475486755,1,1,0.193028211593628,"Canada",-0.0347490310668945,-2.28519296646118,0,-1.6659471988678,"Canada","CA",3.04200005531311,3.64400005340576,5.79300022125244,7.77199983596802,7.94299983978271,5.79300022125244,6.13399982452393,-0.340999603271484,5.36519384384155,0.944584369659424,4.42060947418213,2.15999984741211,43.8580627441406,23.0599994659424,3.02536225318909,-1.78374373912811,-4.68999862670898,3,-2.10999965667725,7.48999977111816,-2.43814516067505,,461.215454101562
1992,20,"CAN",1.49000000953674,90.2300033569336,"Canada",82.3399963378906,5.61999988555908,5.83300018310547,-0.133999824523926,5.96700000762939,,,1.05999946594238,1.05999946594238,1.80170977115631,-0.580000400543213,-0.519999980926514,7.89000701904297,-4.13000011444092,1.89311194419861,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.32275390625,0.513090372085571,2.31891655921936,-0.000349998474121094,1,1.13772594928741,3.4300000667572,-0.232999801635742,7.14999389648438,-1.6659471988678,1,0,10.1646547317505,10.1682147979736,0.875195801258087,1,1,-2.09216475486755,"Canada",-0.00356006622314453,2.967360496521,0,-1.05725955963135,"Canada","CA",2.8199999332428,3.41599988937378,5.61299991607666,8.00100040435791,8.17700004577637,5.61299991607666,5.79300022125244,-0.180000305175781,5.98441028594971,0.619216442108154,5.36519384384155,1.6399998664856,45.7068138122559,18.3700008392334,1.24161851406097,0.805625557899475,-2.92000102996826,3,-1.95000004768372,5.38000011444092,-1.4202036857605,-0.340999603271484,476.99560546875
1993,20,"CAN",1.87000000476837,96.3199996948242,"Canada",90.2300033569336,1.49000000953674,5.70100021362305,-0.131999969482422,5.83300018310547,,,1.40000009536743,1.40000009536743,1.85629796981812,0.340000629425049,-0.580000400543213,6.08999633789062,0.379999995231628,1.80170977115631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.311645507812,0.366893738508224,2.32011342048645,0.00119686126708984,1,0.748088300228119,3,-0.133999824523926,7.89000701904297,-1.05725955963135,1,0,10.1768274307251,10.1646547317505,2.33854150772095,1,1,0.875195801258087,"Canada",0.0121726989746094,1.4633457660675,0,-0.80387932062149,"Canada","CA",2.78900003433228,3.15100002288818,5.43599987030029,8.07100009918213,8.625,5.43599987030029,5.61299991607666,-0.177000045776367,5.65600776672363,-0.328402519226074,5.98441028594971,1.05999946594238,34.1831474304199,15.4499998092651,2.04724407196045,-0.756426692008972,-2.76000022888184,3,-0.430000066757202,3.4300000667572,-1.07792961597443,-0.180000305175781,506.460998535156
1994,20,"CAN",0.140000000596046,97.9599990844727,"Canada",96.3199996948242,1.87000000476837,5.53800010681152,-0.163000106811523,5.70100021362305,,,1.23000049591064,1.23000049591064,1.8293764591217,-0.169999599456787,0.340000629425049,1.63999938964844,-1.73000001907349,1.85629796981812,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549.120361328125,0.462295770645142,2.32377290725708,0.00365948677062988,1,3.32787466049194,4.25,-0.131999969482422,6.08999633789062,-0.80387932062149,1,0,10.2141389846802,10.1768274307251,4.80421161651611,1,1,2.33854150772095,"Canada",0.0373115539550781,2.46567010879517,0,-0.267320066690445,"Canada","CA",2.70000004768372,2.9779999256134,5.31699991226196,8.03400039672852,8.69999980926514,5.31699991226196,5.43599987030029,-0.11899995803833,12.0436449050903,6.3876371383667,5.65600776672363,1.40000009536743,8.91503620147705,12.6899995803833,1.29081737995148,1.91920053958893,1.24000072479248,3,1.25,3,-0.19515985250473,-0.177000045776367,523.595520019531
1995,20,"CAN",2.19000005722046,101.599998474121,"Canada",97.9599990844727,0.140000000596046,5.48099994659424,-0.0570001602172852,5.53800010681152,,,1.57999992370605,1.57999992370605,1.88403475284576,0.34999942779541,-0.169999599456787,3.63999938964844,2.04999995231628,1.8293764591217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.502502441406,0.429546475410461,2.32567191123962,0.00189900398254395,1,3.10880708694458,5.48999977111816,-0.163000106811523,1.63999938964844,-0.267320066690445,1,0,10.2335548400879,10.2141389846802,2.80842804908752,1,1,4.80421161651611,"Canada",0.0194158554077148,-1.99578356742859,0,-0.207480549812317,"Canada","CA",2.52800011634827,2.99000000953674,5.30200004577637,8.1879997253418,8.65100002288818,5.30200004577637,5.31699991226196,-0.0149998664855957,7.32239103317261,-4.72125387191772,12.0436449050903,1.23000049591064,19.3538761138916,13.9300003051758,3.21001791954041,-0.426798105239868,-1.53999996185303,3,1.23999977111816,4.25,-0.05459950491786,-0.11899995803833,520.853332519531
1996,20,"CAN",1.58000004291534,101.720001220703,"Canada",101.599998474121,2.19000005722046,5.37099981307983,-0.110000133514404,5.48099994659424,,,0.789999961853027,0.789999961853027,1.75613224506378,-0.789999961853027,0.34999942779541,0.120002746582031,-0.610000014305115,1.88403475284576,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.869567871094,0.453972905874252,2.32618832588196,0.000516414642333984,1,2.62135052680969,5.01000022888184,-0.0570001602172852,3.63999938964844,-0.207480549812317,1,0,10.2388410568237,10.2335548400879,1.61879909038544,1,1,2.80842804908752,"Canada",0.00528621673583984,-1.18962895870209,0,-0.0132003184407949,"Canada","CA",2.45099997520447,2.76900005340576,5.20499992370605,7.90100002288818,8.58399963378906,5.20499992370605,5.30200004577637,-0.0970001220703125,7.81457757949829,0.492186546325684,7.32239103317261,1.57999992370605,0.636254549026489,12.3900003433228,2.78321981430054,0.120951652526855,4.05000019073486,3,-0.479999542236328,5.48999977111816,-0.0116402814164758,-0.0149998664855957,538.683166503906
1997,20,"CAN",1.61000001430511,96.3199996948242,"Canada",101.720001220703,1.58000004291534,5.18699979782104,-0.184000015258789,5.37099981307983,,,-0.210000038146973,-0.210000038146973,1.56653034687042,-1,-0.789999961853027,-5.40000152587891,0.0299999713897705,1.75613224506378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546.338134765625,0.546018242835999,2.32919406890869,0.0030057430267334,1,3.36216759681702,5.05999994277954,-0.110000133514404,0.120002746582031,-0.0132003184407949,1,0,10.2696619033813,10.2388410568237,4.22591257095337,1,1,1.61879909038544,"Canada",0.0308208465576172,2.60711336135864,0,0.993600368499756,"Canada","CA",2.30200004577637,2.81699991226196,5.14400005340576,7.9850001335144,8.48799991607666,5.14400005340576,5.20499992370605,-0.060999870300293,7.06486654281616,-0.749711036682129,7.81457757949829,0.789999961853027,-28.1070079803467,16.4400005340576,2.90417146682739,0.534695386886597,5.92000007629395,3,0.0499997138977051,5.01000022888184,0.329399406909943,-0.0970001220703125,529.452575683594
1998,20,"CAN",0.990000009536743,95.1600036621094,"Canada",96.3199996948242,1.61000001430511,4.98799991607666,-0.198999881744385,5.18699979782104,,,0.0199999809265137,0.0199999809265137,1.61342990398407,0.230000019073486,-1,-1.15999603271484,-0.620000004768372,1.56653034687042,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,499.61181640625,0.483386904001236,2.33225679397583,0.00306272506713867,1,3.08352494239807,4.78000020980835,-0.184000015258789,-5.40000152587891,0.993600368499756,1,0,10.3011627197266,10.2696619033813,4.0974383354187,1,1,4.22591257095337,"Canada",0.0315008163452148,-0.128474235534668,0,0.23083907365799,"Canada","CA",2.21399998664856,2.51300001144409,5.00600004196167,7.6399998664856,8.59899997711182,5.00600004196167,5.14400005340576,-0.138000011444092,3.92735624313354,-3.13751029968262,7.06486654281616,-0.210000038146973,-5.96701955795288,22.3600006103516,3.43886685371399,-0.819497346878052,3.23999977111816,3,-0.279999732971191,5.05999994277954,0.160079464316368,-0.060999870300293,495.470092773438
1999,20,"CAN",1.74000000953674,91.370002746582,"Canada",95.1600036621094,0.990000009536743,4.78000020980835,-0.207999706268311,4.98799991607666,,,-0.0999999046325684,-0.0999999046325684,1.58923518657684,-0.119999885559082,0.230000019073486,-3.79000091552734,0.75,1.61342990398407,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,474.658081054688,0.330925822257996,2.33667063713074,0.00441384315490723,1,3.35469174385071,4.6399998664856,-0.198999881744385,-1.15999603271484,0.23083907365799,1,0,10.3467311859131,10.3011627197266,5.53176212310791,1,1,4.0974383354187,"Canada",0.0455684661865234,1.43432378768921,0,0.788319051265717,"Canada","CA",2.23399996757507,2.48799991607666,4.82399988174438,7.38700008392334,8.20400047302246,4.82399988174438,5.00600004196167,-0.182000160217285,7.51435279846191,3.58699655532837,3.92735624313354,0.0199999809265137,-18.9727439880371,25.6000003814697,2.61936950683594,0.808769941329956,-1.22999954223633,3,-0.140000343322754,4.78000020980835,0.68978077173233,-0.138000011444092,476.370971679688
2000,20,"CAN",2.74000000953674,82.129997253418,"Canada",91.370002746582,1.74000000953674,4.56899976730347,-0.211000442504883,4.78000020980835,,,-0.100000381469727,-0.100000381469727,1.58923518657684,-4.76837158203125e-07,-0.119999885559082,-9.24000549316406,1,1.58923518657684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,436.748626708984,0.392459154129028,2.34073901176453,0.00406837463378906,1,4.12122297286987,5.82000017166138,-0.207999706268311,-3.79000091552734,0.788319051265717,1,0,10.3889102935791,10.3467311859131,5.23328733444214,1,1,5.53176212310791,"Canada",0.0421791076660156,-0.298474788665771,0,1.94964528083801,"Canada","CA",2.01900005340576,2.33400011062622,4.54699993133545,7.10799980163574,7.97499990463257,4.54699993133545,4.82399988174438,-0.276999950408936,5.11875247955322,-2.39560031890869,7.51435279846191,-0.0999999046325684,-44.5737838745117,24.3700008392334,3.42813944816589,0.480717182159424,-1.05000114440918,3,1.18000030517578,4.6399998664856,2.55948114395142,-0.182000160217285,440.768890380859
2001,20,"CAN",2.50999999046326,82.6600036621094,"Canada",82.129997253418,2.74000000953674,4.23899984359741,-0.329999923706055,4.56899976730347,,,0.460000038146973,0.460000038146973,1.69744884967804,0.560000419616699,-4.76837158203125e-07,0.530006408691406,-0.230000019073486,1.58923518657684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,375.251953125,0.427067965269089,2.34146881103516,0.000729799270629883,1,1.98605704307556,3.39000010490417,-0.211000442504883,-9.24000549316406,1.94964528083801,1,0,10.3964958190918,10.3889102935791,1.78380370140076,1,1,5.23328733444214,"Canada",0.00758552551269531,-3.44948363304138,0,-0.174902081489563,"Canada","CA",1.73399996757507,2.09400010108948,4.21700000762939,6.79899978637695,7.38600015640259,4.21700000762939,4.54699993133545,-0.329999923706055,4.04240226745605,-1.07635021209717,5.11875247955322,-0.100000381469727,2.40993905067444,23.3199996948242,3.90885663032532,-2.48785781860352,2.43000030517578,3,-2.4300000667572,5.82000017166138,-0.174902081489563,-0.276999950408936,373.445098876953
2002,20,"CAN",2.27999997138977,80.5500030517578,"Canada",82.6600036621094,2.50999999046326,3.88899993896484,-0.349999904632568,4.23899984359741,,,0.679999828338623,0.679999828338623,1.73695123195648,0.21999979019165,0.560000419616699,-2.11000061035156,-0.230000019073486,1.69744884967804,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,350.395751953125,0.374134480953217,2.34337663650513,0.0019078254699707,1,1.781489610672,1.60000002384186,-0.329999923706055,0.530006408691406,-0.174902081489563,1,0,10.4163503646851,10.3964958190918,2.92452931404114,1,1,1.78380370140076,"Canada",0.0198545455932617,1.14072561264038,0,0.738499999046326,"Canada","CA",1.59599995613098,1.92599999904633,3.89599990844727,6.11899995803833,6.79699993133545,3.89599990844727,4.21700000762939,-0.321000099182129,4.94948482513428,0.907082557678223,4.04240226745605,0.460000038146973,-8.89787292480469,25.75,1.42099869251251,0.118964552879333,1.54000091552734,3,-1.79000008106232,3.39000010490417,0.677310407161713,-0.329999923706055,348.577239990234
2003,20,"CAN",2.74000000953674,76.5599975585938,"Canada",80.5500030517578,2.27999997138977,3.4779999256134,-0.41100001335144,3.88899993896484,,,0.789999961853027,0.789999961853027,1.75613224506378,0.110000133514404,0.21999979019165,-3.99000549316406,0.460000038146973,1.73695123195648,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,313.258972167969,0.350515276193619,2.34420895576477,0.000832319259643555,1,1.72199189662933,1.00999999046326,-0.349999904632568,-2.11000061035156,0.738499999046326,1,0,10.4250240325928,10.4163503646851,1.88107252120972,1,1,2.92452931404114,"Canada",0.00867366790771484,-1.04345679283142,0,1.63989233970642,"Canada","CA",1.32200002670288,1.61600005626678,3.49399995803833,5.44299983978271,6.18100023269653,3.49399995803833,3.89599990844727,-0.401999950408936,4.35429906845093,-0.59518575668335,4.94948482513428,0.679999828338623,-15.5450611114502,27.2900009155273,1.53996324539185,0.494985342025757,-5.31000137329102,3,-0.590000033378601,1.60000002384186,1.60398197174072,-0.321000099182129,313.822814941406
2004,20,"CAN",1.8400000333786,72.5999984741211,"Canada",76.5599975585938,2.74000000953674,3.14499998092651,-0.33299994468689,3.4779999256134,,,0.309999942779541,0.309999942779541,1.66959178447723,-0.480000019073486,0.110000133514404,-3.95999908447266,-0.899999976158142,1.75613224506378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,266.275665283203,0.330602467060089,2.34619283676147,0.0019838809967041,1,3.09608936309814,1.37000000476837,-0.41100001335144,-3.99000549316406,1.63989233970642,1,0,10.4457263946533,10.4250240325928,3.11997199058533,1,1,1.88107252120972,"Canada",0.0207023620605469,1.23889946937561,0,1.31867945194244,"Canada","CA",1.32599997520447,1.38699996471405,3.0460000038147,4.81799983978271,5.63700008392334,3.0460000038147,3.49399995803833,-0.447999954223633,4.10831832885742,-0.245980739593506,4.35429906845093,0.789999961853027,-13.8362369537354,21.9799995422363,2.0349485874176,1.08552694320679,-6.5,3,0.360000014305115,1.00999999046326,1.77407944202423,-0.401999950408936,267.500640869141
2005,20,"CAN",2.23000001907349,71.6100006103516,"Canada",72.5999984741211,1.8400000333786,2.52300000190735,-0.621999979019165,3.14499998092651,,,-0.21999979019165,-0.21999979019165,1.5644406080246,-0.529999732971191,-0.480000019073486,-0.989997863769531,0.389999985694885,1.66959178447723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,228.326995849609,0.27817514538765,2.34809470176697,0.00190186500549316,1,2.59055256843567,3.15000009536743,-0.33299994468689,-3.95999908447266,1.31867945194244,1,0,10.4656114578247,10.4457263946533,3.01906394958496,1,1,3.11997199058533,"Canada",0.0198850631713867,-0.100908041000366,0,0.615778625011444,"Canada","CA",0.778999984264374,1.05299997329712,2.44099998474121,3.96399998664856,4.56199979782104,2.44099998474121,3.0460000038147,-0.605000019073486,4.10066747665405,-0.00765085220336914,4.10831832885742,0.309999942779541,-3.01553344726562,15.4799995422363,3.12047553062439,-0.510336875915527,-2.66999912261963,3,1.78000009059906,1.37000000476837,0.59894871711731,-0.447999954223633,221.139602661133
