"country","iso2c","quarter","bond_yld_datastream","bond_yld_datastream_details"
"Malaysia","MY",2010.3,3.75,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Malaysia","MY",2010.4,3.91,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Malaysia","MY",2011.1,4.08,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Malaysia","MY",2011.2,3.99,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Malaysia","MY",2011.3,3.74,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Malaysia","MY",2011.4,3.73,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Malaysia","MY",2012.1,3.56,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Malaysia","MY",2012.2,3.55,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Malaysia","MY",2012.3,3.48,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Malaysia","MY",2012.4,3.49,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Malaysia","MY",2013.1,3.49,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Malaysia","MY",2013.2,3.48,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Malaysia","MY",2013.3,3.97,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Malaysia","MY",2013.4,3.94,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Malaysia","MY",2014.1,4.16,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Malaysia","MY",2014.2,4.05,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Malaysia","MY",2014.3,3.91,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Malaysia","MY",2014.4,3.94,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Malaysia","MY",2015.1,3.86,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Malaysia","MY",2015.2,3.88,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Malaysia","MY",2015.3,NA,"MY GOVERNMENT BOND YIELD - 10 YEAR"
"Nigeria","NG",1995.1,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",1995.2,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",1995.3,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",1995.4,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",1996.1,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",1996.2,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",1996.3,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",1996.4,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",1997.1,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",1997.2,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",1997.3,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",1997.4,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",1998.1,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",1998.2,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",1998.3,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",1998.4,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",1999.1,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",1999.2,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",1999.3,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",1999.4,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2000.1,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2000.2,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2000.3,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2000.4,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2001.1,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2001.2,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2001.3,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2001.4,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2002.1,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2002.2,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2002.3,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2002.4,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2003.1,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2003.2,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2003.3,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2003.4,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2004.1,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2004.2,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2004.3,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2004.4,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2005.1,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2005.2,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2005.3,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2005.4,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2006.1,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2006.2,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2006.3,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2006.4,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2007.1,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2007.2,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2007.3,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2007.4,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2008.1,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2008.2,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2008.3,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2008.4,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2009.1,13.47,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2009.2,11.57,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2009.3,10.63,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2009.4,9.01,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2010.1,8.04,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2010.2,8.1,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2010.3,10.93,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2010.4,14.52,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2011.1,13.19,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2011.2,12.93,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2011.3,12.17,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2011.4,13.37,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2012.1,14.33,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2012.2,14.49,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2012.3,13.1,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2012.4,12.44,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2013.1,11.48,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2013.2,12.5,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2013.3,13.5,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2013.4,13.03,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2014.1,13.65,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2014.2,12.87,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2014.3,12.23,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2014.4,13.69,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2015.1,16.02,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2015.2,14.09,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Nigeria","NG",2015.3,NA,"NG GOVERNMENT BOND YIELD - 20 YEARS (EP)"
"Netherlands","NL",1959.1,4.38,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1959.2,4.31,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1959.3,4.44,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1959.4,4.47,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1960.1,4.56,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1960.2,4.51,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1960.3,4.4,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1960.4,4.35,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1961.1,4.3,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1961.2,4.09,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1961.3,4.17,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1961.4,4.16,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1962.1,4.08,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1962.2,4.32,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1962.3,4.3,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1962.4,4.24,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1963.1,4.22,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1963.2,4.2,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1963.3,4.24,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1963.4,4.57,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1964.1,4.84,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1964.2,4.95,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1964.3,5.28,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1964.4,5.29,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1965.1,5.12,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1965.2,5.36,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1965.3,5.58,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1965.4,5.95,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1966.1,6.31,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1966.2,6.67,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1966.3,6.68,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1966.4,6.68,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1967.1,6.47,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1967.2,6.4,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1967.3,6.41,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1967.4,6.42,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1968.1,6.48,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1968.2,6.48,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1968.3,6.56,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1968.4,6.56,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1969.1,6.91,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1969.2,7.36,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1969.3,7.75,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1969.4,7.87,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1970.1,7.99,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1970.2,8.13,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1970.3,8.02,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1970.4,7.91,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1971.1,7.56,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1971.2,7.5,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1971.3,7.68,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1971.4,7.76,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1972.1,7.37,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1972.2,7.48,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1972.3,7.25,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1972.4,7.32,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1973.1,7.38,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1973.2,7.55,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1973.3,8.29,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1973.4,8.45,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1974.1,9.32,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1974.2,10.05,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1974.3,10.44,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1974.4,9.49,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1975.1,8.86,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1975.2,8.59,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1975.3,8.89,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1975.4,8.82,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1976.1,8.35,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1976.2,8.81,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1976.3,9.82,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1976.4,8.83,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1977.1,8.36,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1977.2,8.13,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1977.3,7.82,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1977.4,8.09,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1978.1,7.58,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1978.2,7.34,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1978.3,7.75,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1978.4,8.27,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1979.1,8.39,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1979.2,8.79,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1979.3,8.83,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1979.4,9.1,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1980.1,10.41,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1980.2,10.18,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1980.3,9.86,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1980.4,10.38,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1981.1,10.92,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1981.2,11.54,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1981.3,12,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1981.4,11.75,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1982.1,10.86,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1982.2,10.28,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1982.3,10.24,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1982.4,9.01,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1983.1,8.07,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1983.2,8.84,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1983.3,8.97,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1983.4,8.56,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1984.1,8.51,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1984.2,8.55,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1984.3,8.48,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1984.4,7.77,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1985.1,7.76,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1985.2,7.53,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1985.3,7.02,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1985.4,7,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1986.1,6.7,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1986.2,6.26,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1986.3,6.09,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1986.4,6.22,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1987.1,6.18,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1987.2,6.15,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1987.3,6.64,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1987.4,6.64,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1988.1,6.23,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1988.2,6.39,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1988.3,6.66,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1988.4,6.38,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1989.1,6.91,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1989.2,7.22,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1989.3,7.11,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1989.4,7.63,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1990.1,8.66,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1990.2,8.93,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1990.3,8.96,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1990.4,9.13,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1991.1,8.82,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1991.2,8.6,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1991.3,8.81,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1991.4,8.73,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1992.1,8.33,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1992.2,8.31,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1992.3,8.25,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1992.4,7.52,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1993.1,6.85,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1993.2,6.62,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1993.3,6.2,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1993.4,5.77,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1994.1,5.92,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1994.2,6.8,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1994.3,7.17,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1994.4,7.56,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1995.1,7.56,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1995.2,6.97,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1995.3,6.72,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1995.4,6.34,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1996.1,6.18,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1996.2,6.39,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1996.3,6.25,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1996.4,5.79,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1997.1,5.59,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
"Netherlands","NL",1997.2,5.7,"NL YIELD LATEST 10-YEAR CENTRAL GOVERNMENT BONDS"
