"countrynum","yearnum","variable","value"
58,17,1,1
58,17,2,1
58,17,3,0
58,17,4,1
58,17,5,0
58,17,6,1
58,17,7,1
58,17,8,0
58,17,9,1
58,17,10,0
58,17,11,1
58,17,12,1
58,17,13,1
58,18,1,1
58,18,2,1
58,18,3,0
58,18,4,1
58,18,5,0
58,18,6,1
58,18,7,1
58,18,8,0
58,18,9,1
58,18,10,0
58,18,11,1
58,18,12,1
58,18,13,1
58,19,1,1
58,19,2,1
58,19,3,0
58,19,4,1
58,19,5,0
58,19,6,1
58,19,7,1
58,19,8,0
58,19,9,1
58,19,10,0
58,19,11,1
58,19,12,1
58,19,13,1
58,20,1,1
58,20,2,1
58,20,3,0
58,20,4,1
58,20,5,0
58,20,6,1
58,20,7,1
58,20,8,1
58,20,9,1
58,20,10,0
58,20,11,1
58,20,12,1
58,20,13,1
58,21,1,1
58,21,2,1
58,21,3,0
58,21,4,1
58,21,5,0
58,21,6,1
58,21,7,1
58,21,8,1
58,21,9,1
58,21,10,0
58,21,11,1
58,21,12,1
58,21,13,1
58,22,1,1
58,22,2,1
58,22,3,0
58,22,4,1
58,22,5,0
58,22,6,1
58,22,7,1
58,22,8,1
58,22,9,1
58,22,10,0
58,22,11,1
58,22,12,1
58,22,13,1
58,23,1,1
58,23,2,1
58,23,3,0
58,23,4,1
58,23,5,0
58,23,6,1
58,23,7,1
58,23,8,1
58,23,9,1
58,23,10,0
58,23,11,1
58,23,12,1
58,23,13,1
58,24,1,1
58,24,2,1
58,24,3,0
58,24,4,1
58,24,5,0
58,24,6,1
58,24,7,1
58,24,8,1
58,24,9,1
58,24,10,0
58,24,11,1
58,24,12,1
58,24,13,1
59,1,1,1
59,1,2,1
59,1,3,1
59,1,4,1
59,1,5,1
59,1,6,0
59,1,7,1
59,1,8,0
59,1,9,1
59,1,10,1
59,1,11,1
59,1,12,0
59,1,13,0
59,2,1,1
59,2,2,1
59,2,3,1
59,2,4,1
59,2,5,1
59,2,6,0
59,2,7,1
59,2,8,0
59,2,9,1
59,2,10,1
59,2,11,1
59,2,12,0
59,2,13,0
59,3,1,1
59,3,2,1
59,3,3,1
59,3,4,1
59,3,5,1
59,3,6,0
59,3,7,1
59,3,8,0
59,3,9,1
59,3,10,1
59,3,11,1
59,3,12,0
59,3,13,0
59,4,1,1
59,4,2,1
59,4,3,1
59,4,4,1
59,4,5,1
59,4,6,0
59,4,7,1
59,4,8,0
59,4,9,1
59,4,10,1
59,4,11,1
59,4,12,0
59,4,13,0
59,5,1,1
59,5,2,1
59,5,3,1
59,5,4,1
59,5,5,1
59,5,6,0
59,5,7,1
59,5,8,0
59,5,9,1
59,5,10,1
59,5,11,1
59,5,12,0
59,5,13,0
59,6,1,1
59,6,2,1
59,6,3,1
59,6,4,1
59,6,5,1
59,6,6,0
59,6,7,1
59,6,8,1
59,6,9,1
59,6,10,1
59,6,11,1
59,6,12,0
59,6,13,0
59,7,1,1
59,7,2,1
59,7,3,1
59,7,4,1
59,7,5,1
59,7,6,0
59,7,7,1
59,7,8,1
59,7,9,1
59,7,10,1
59,7,11,1
59,7,12,0
59,7,13,0
59,8,1,1
59,8,2,1
59,8,3,1
59,8,4,1
59,8,5,1
59,8,6,0
59,8,7,1
59,8,8,1
59,8,9,1
59,8,10,1
59,8,11,1
59,8,12,0
59,8,13,0
59,9,1,1
59,9,2,1
59,9,3,1
59,9,4,1
59,9,5,1
59,9,6,0
59,9,7,1
59,9,8,1
59,9,9,1
59,9,10,1
59,9,11,1
59,9,12,0
59,9,13,0
59,10,1,1
59,10,2,1
59,10,3,1
59,10,4,1
59,10,5,1
59,10,6,0
59,10,7,1
59,10,8,1
59,10,9,1
59,10,10,1
59,10,11,1
59,10,12,0
59,10,13,0
59,11,1,1
59,11,2,0
59,11,3,1
59,11,4,1
59,11,5,1
59,11,6,1
59,11,7,0
59,11,8,1
59,11,9,1
59,11,10,1
59,11,11,1
59,11,12,0
59,11,13,0
59,12,1,1
59,12,2,0
59,12,3,0
59,12,4,1
59,12,5,0
59,12,6,1
59,12,7,0
59,12,8,1
59,12,9,1
59,12,10,1
59,12,11,1
59,12,12,0
59,12,13,1
59,13,1,1
59,13,2,0
59,13,3,0
59,13,4,1
59,13,5,0
59,13,6,1
59,13,7,1
59,13,8,1
59,13,9,1
59,13,10,1
59,13,11,1
59,13,12,1
59,13,13,1
59,14,1,1
59,14,2,0
59,14,3,0
59,14,4,1
59,14,5,0
59,14,6,1
59,14,7,1
59,14,8,1
59,14,9,1
59,14,10,1
59,14,11,1
59,14,12,1
59,14,13,1
59,15,1,1
59,15,2,0
59,15,3,0
59,15,4,1
59,15,5,0
59,15,6,1
59,15,7,1
59,15,8,1
59,15,9,1
59,15,10,1
59,15,11,1
59,15,12,1
59,15,13,1
59,16,1,1
59,16,2,0
59,16,3,0
59,16,4,1
59,16,5,0
59,16,6,1
59,16,7,1
59,16,8,1
59,16,9,1
59,16,10,1
59,16,11,1
59,16,12,1
59,16,13,1
59,17,1,1
59,17,2,0
59,17,3,0
59,17,4,1
59,17,5,0
59,17,6,1
59,17,7,1
59,17,8,1
59,17,9,1
59,17,10,0
59,17,11,1
59,17,12,1
59,17,13,1
59,18,1,1
59,18,2,0
59,18,3,0
59,18,4,1
59,18,5,0
59,18,6,1
59,18,7,1
59,18,8,1
59,18,9,1
59,18,10,0
59,18,11,1
59,18,12,1
59,18,13,1
59,19,1,1
59,19,2,0
59,19,3,0
59,19,4,1
59,19,5,0
59,19,6,1
59,19,7,1
59,19,8,1
59,19,9,1
59,19,10,0
59,19,11,1
59,19,12,1
59,19,13,1
59,20,1,0
59,20,2,0
59,20,3,0
59,20,4,1
59,20,5,0
59,20,6,1
59,20,7,1
59,20,8,1
59,20,9,1
59,20,10,0
59,20,11,1
59,20,12,1
59,20,13,0
59,21,1,0
59,21,2,0
59,21,3,0
59,21,4,1
59,21,5,0
59,21,6,1
59,21,7,1
59,21,8,1
59,21,9,1
59,21,10,0
59,21,11,1
59,21,12,1
59,21,13,0
59,22,1,0
59,22,2,0
59,22,3,0
59,22,4,1
59,22,5,0
59,22,6,1
59,22,7,1
59,22,8,1
59,22,9,1
59,22,10,0
59,22,11,1
59,22,12,1
59,22,13,0
59,23,1,0
59,23,2,0
59,23,3,1
59,23,4,1
59,23,5,0
59,23,6,1
59,23,7,1
59,23,8,0
59,23,9,1
59,23,10,0
59,23,11,1
59,23,12,1
59,23,13,0
59,24,1,0
59,24,2,0
59,24,3,1
59,24,4,1
59,24,5,1
59,24,6,1
59,24,7,1
59,24,8,0
59,24,9,1
59,24,10,0
59,24,11,1
59,24,12,1
59,24,13,0
60,1,1,1
60,1,2,1
60,1,3,0
60,1,4,1
60,1,5,0
60,1,6,0
60,1,7,1
60,1,8,1
60,1,9,1
60,1,10,1
60,1,11,1
60,1,12,1
60,1,13,1
60,2,1,1
60,2,2,1
60,2,3,0
60,2,4,1
60,2,5,0
60,2,6,0
60,2,7,1
60,2,8,0
60,2,9,1
60,2,10,1
60,2,11,1
60,2,12,1
60,2,13,1
60,3,1,1
60,3,2,1
60,3,3,0
60,3,4,1
60,3,5,0
60,3,6,0
60,3,7,1
60,3,8,0
60,3,9,1
60,3,10,1
60,3,11,1
60,3,12,1
60,3,13,1
60,4,1,1
60,4,2,1
60,4,3,0
60,4,4,1
60,4,5,0
60,4,6,0
60,4,7,1
60,4,8,0
60,4,9,1
60,4,10,1
60,4,11,1
60,4,12,1
60,4,13,1
60,5,1,1
60,5,2,1
60,5,3,0
60,5,4,1
60,5,5,0
60,5,6,0
60,5,7,1
60,5,8,0
60,5,9,1
60,5,10,1
60,5,11,1
60,5,12,1
60,5,13,1
60,6,1,1
60,6,2,1
60,6,3,0
60,6,4,1
60,6,5,0
60,6,6,0
60,6,7,1
60,6,8,0
60,6,9,1
60,6,10,1
60,6,11,1
60,6,12,1
60,6,13,1
60,7,1,1
60,7,2,1
60,7,3,0
60,7,4,1
60,7,5,0
60,7,6,0
60,7,7,1
60,7,8,0
60,7,9,1
60,7,10,1
60,7,11,1
60,7,12,1
60,7,13,1
60,8,1,1
60,8,2,1
60,8,3,0
60,8,4,1
60,8,5,0
60,8,6,0
60,8,7,1
60,8,8,0
60,8,9,1
60,8,10,1
60,8,11,1
60,8,12,1
60,8,13,1
60,9,1,1
60,9,2,1
60,9,3,0
60,9,4,1
60,9,5,0
60,9,6,0
60,9,7,1
60,9,8,0
60,9,9,1
60,9,10,1
60,9,11,1
60,9,12,1
60,9,13,1
60,10,1,1
60,10,2,1
60,10,3,0
60,10,4,1
60,10,5,0
60,10,6,0
60,10,7,1
60,10,8,0
60,10,9,1
60,10,10,1
60,10,11,1
60,10,12,1
60,10,13,1
60,11,1,1
60,11,2,1
60,11,3,1
60,11,4,1
60,11,5,0
60,11,6,0
60,11,7,1
60,11,8,1
60,11,9,1
60,11,10,1
60,11,11,1
60,11,12,1
60,11,13,1
60,12,1,1
60,12,2,1
60,12,3,1
60,12,4,1
60,12,5,1
60,12,6,0
60,12,7,1
60,12,8,1
60,12,9,1
60,12,10,1
60,12,11,1
60,12,12,1
60,12,13,1
60,13,1,1
60,13,2,1
60,13,3,1
60,13,4,1
60,13,5,1
60,13,6,0
60,13,7,1
60,13,8,1
60,13,9,1
60,13,10,1
60,13,11,1
60,13,12,1
60,13,13,1
60,14,1,1
60,14,2,1
60,14,3,1
60,14,4,1
60,14,5,1
60,14,6,1
60,14,7,1
60,14,8,1
60,14,9,1
60,14,10,1
60,14,11,1
60,14,12,1
60,14,13,1
60,15,1,1
60,15,2,1
60,15,3,1
60,15,4,1
60,15,5,1
60,15,6,1
60,15,7,1
60,15,8,1
60,15,9,1
60,15,10,1
60,15,11,1
60,15,12,1
60,15,13,1
60,16,1,1
60,16,2,1
60,16,3,1
60,16,4,1
60,16,5,1
60,16,6,1
60,16,7,1
60,16,8,1
60,16,9,1
60,16,10,1
60,16,11,1
60,16,12,1
60,16,13,1
60,17,1,1
60,17,2,1
60,17,3,1
60,17,4,1
60,17,5,1
60,17,6,1
60,17,7,1
60,17,8,1
60,17,9,1
60,17,10,1
60,17,11,1
60,17,12,1
60,17,13,1
60,18,1,1
60,18,2,1
60,18,3,1
60,18,4,1
60,18,5,1
60,18,6,0
60,18,7,1
60,18,8,1
60,18,9,1
60,18,10,1
60,18,11,1
60,18,12,1
60,18,13,1
60,19,1,1
60,19,2,1
60,19,3,1
60,19,4,1
60,19,5,1
60,19,6,0
60,19,7,1
60,19,8,1
60,19,9,1
60,19,10,1
60,19,11,1
60,19,12,1
60,19,13,1
60,20,1,1
60,20,2,1
60,20,3,1
60,20,4,1
60,20,5,1
60,20,6,0
60,20,7,1
60,20,8,1
60,20,9,1
60,20,10,1
60,20,11,1
60,20,12,1
60,20,13,1
60,21,1,1
60,21,2,1
60,21,3,1
60,21,4,1
60,21,5,1
60,21,6,0
60,21,7,1
60,21,8,1
60,21,9,1
60,21,10,1
60,21,11,1
60,21,12,1
60,21,13,1
60,22,1,1
60,22,2,1
60,22,3,1
60,22,4,1
60,22,5,1
60,22,6,0
60,22,7,1
60,22,8,1
60,22,9,1
60,22,10,1
60,22,11,1
60,22,12,1
60,22,13,1
60,23,1,1
60,23,2,1
60,23,3,1
60,23,4,1
60,23,5,1
60,23,6,0
60,23,7,1
60,23,8,1
60,23,9,1
60,23,10,1
60,23,11,1
60,23,12,1
60,23,13,1
60,24,1,1
60,24,2,1
60,24,3,1
60,24,4,1
60,24,5,1
60,24,6,0
60,24,7,1
60,24,8,1
60,24,9,1
60,24,10,1
60,24,11,1
60,24,12,1
60,24,13,1
61,1,1,0
61,1,2,0
61,1,3,0
61,1,4,0
61,1,5,0
61,1,6,0
61,1,7,0
61,1,8,0
61,1,9,0
61,1,10,0
61,1,11,0
61,1,12,0
61,1,13,0
61,2,1,0
61,2,2,0
61,2,3,1
61,2,4,0
61,2,5,0
61,2,6,0
61,2,7,0
61,2,8,0
61,2,9,1
61,2,10,0
61,2,11,1
61,2,12,0
61,2,13,1
61,3,1,1
61,3,2,0
61,3,3,1
61,3,4,1
61,3,5,1
61,3,6,0
61,3,7,1
61,3,8,0
61,3,9,1
61,3,10,1
61,3,11,1
61,3,12,1
61,3,13,1
61,4,1,1
61,4,2,0
61,4,3,1
61,4,4,1
61,4,5,1
61,4,6,0
61,4,7,1
61,4,8,0
61,4,9,1
61,4,10,1
61,4,11,1
61,4,12,1
61,4,13,1
61,5,1,1
61,5,2,0
61,5,3,1
61,5,4,1
61,5,5,1
61,5,6,0
61,5,7,1
61,5,8,0
61,5,9,1
61,5,10,1
61,5,11,1
61,5,12,1
61,5,13,1
61,6,1,1
61,6,2,0
61,6,3,1
61,6,4,1
61,6,5,1
61,6,6,0
61,6,7,1
61,6,8,0
61,6,9,1
61,6,10,1
61,6,11,1
61,6,12,1
61,6,13,1
61,7,1,1
61,7,2,0
61,7,3,1
61,7,4,1
61,7,5,1
61,7,6,0
61,7,7,1
61,7,8,0
61,7,9,1
61,7,10,1
61,7,11,1
61,7,12,1
61,7,13,1
61,8,1,1
61,8,2,0
61,8,3,1
61,8,4,1
61,8,5,1
61,8,6,0
61,8,7,1
61,8,8,0
61,8,9,1
61,8,10,1
61,8,11,1
61,8,12,1
61,8,13,1
61,9,1,1
61,9,2,0
61,9,3,1
61,9,4,1
61,9,5,1
61,9,6,0
61,9,7,1
61,9,8,0
61,9,9,1
61,9,10,1
61,9,11,1
61,9,12,1
61,9,13,1
61,10,1,1
61,10,2,0
61,10,3,1
61,10,4,1
61,10,5,1
61,10,6,0
61,10,7,1
61,10,8,0
61,10,9,1
61,10,10,1
61,10,11,1
61,10,12,1
61,10,13,1
61,11,1,1
61,11,2,0
61,11,3,1
61,11,4,1
61,11,5,1
61,11,6,0
61,11,7,1
61,11,8,0
61,11,9,1
61,11,10,1
61,11,11,1
61,11,12,1
61,11,13,1
61,12,1,1
61,12,2,0
61,12,3,1
61,12,4,1
61,12,5,1
61,12,6,0
61,12,7,1
61,12,8,1
61,12,9,1
61,12,10,1
61,12,11,1
61,12,12,1
61,12,13,1
61,13,1,1
61,13,2,0
61,13,3,1
61,13,4,1
61,13,5,1
61,13,6,0
61,13,7,1
61,13,8,1
61,13,9,1
61,13,10,1
61,13,11,1
61,13,12,1
61,13,13,1
61,14,1,1
61,14,2,0
61,14,3,1
61,14,4,1
61,14,5,1
61,14,6,0
61,14,7,1
61,14,8,1
61,14,9,1
61,14,10,1
61,14,11,1
61,14,12,1
61,14,13,1
61,15,1,1
61,15,2,0
61,15,3,1
61,15,4,1
61,15,5,1
61,15,6,0
61,15,7,1
61,15,8,1
61,15,9,1
61,15,10,1
61,15,11,1
61,15,12,1
61,15,13,1
61,16,1,1
61,16,2,0
61,16,3,1
61,16,4,1
61,16,5,1
61,16,6,0
61,16,7,1
61,16,8,1
61,16,9,1
61,16,10,1
61,16,11,1
61,16,12,1
61,16,13,1
61,17,1,1
61,17,2,0
61,17,3,1
61,17,4,1
61,17,5,1
61,17,6,1
61,17,7,1
61,17,8,1
61,17,9,1
61,17,10,1
61,17,11,1
61,17,12,1
61,17,13,1
61,18,1,1
61,18,2,0
61,18,3,1
61,18,4,1
61,18,5,1
61,18,6,1
61,18,7,1
61,18,8,1
61,18,9,1
61,18,10,1
61,18,11,1
61,18,12,1
61,18,13,1
61,19,1,1
61,19,2,0
61,19,3,1
61,19,4,1
61,19,5,1
61,19,6,1
61,19,7,1
61,19,8,1
61,19,9,1
61,19,10,1
61,19,11,1
61,19,12,1
61,19,13,1
61,20,1,1
61,20,2,0
61,20,3,1
61,20,4,1
61,20,5,1
61,20,6,1
61,20,7,1
61,20,8,1
61,20,9,1
61,20,10,1
61,20,11,1
61,20,12,1
61,20,13,1
61,21,1,1
61,21,2,0
61,21,3,1
61,21,4,1
61,21,5,1
61,21,6,1
61,21,7,1
61,21,8,1
61,21,9,1
61,21,10,0
61,21,11,1
61,21,12,1
61,21,13,1
61,22,1,1
61,22,2,0
61,22,3,1
61,22,4,1
61,22,5,1
61,22,6,1
61,22,7,1
61,22,8,1
61,22,9,1
61,22,10,0
61,22,11,1
61,22,12,1
61,22,13,1
61,23,1,1
61,23,2,0
61,23,3,1
61,23,4,1
61,23,5,1
61,23,6,1
61,23,7,1
61,23,8,1
61,23,9,1
61,23,10,0
61,23,11,1
61,23,12,1
61,23,13,1
61,24,1,1
61,24,2,0
61,24,3,1
61,24,4,1
61,24,5,1
61,24,6,1
61,24,7,1
61,24,8,0
61,24,9,1
61,24,10,0
61,24,11,1
61,24,12,1
61,24,13,1
62,1,1,0
62,1,2,0
62,1,3,0
62,1,4,0
62,1,5,0
62,1,6,0
62,1,7,0
62,1,8,0
62,1,9,0
62,1,10,0
62,1,11,0
62,1,12,0
62,1,13,0
62,2,1,0
62,2,2,0
62,2,3,0
62,2,4,0
62,2,5,0
62,2,6,0
62,2,7,0
62,2,8,0
62,2,9,0
62,2,10,0
62,2,11,0
62,2,12,0
62,2,13,0
62,3,1,0
62,3,2,0
62,3,3,0
62,3,4,0
62,3,5,0
62,3,6,0
62,3,7,0
62,3,8,0
62,3,9,0
62,3,10,0
62,3,11,0
62,3,12,0
62,3,13,0
62,4,1,0
62,4,2,0
62,4,3,1
62,4,4,0
62,4,5,0
62,4,6,0
62,4,7,0
62,4,8,0
62,4,9,1
62,4,10,1
62,4,11,1
62,4,12,0
62,4,13,1
62,5,1,1
62,5,2,0
62,5,3,1
62,5,4,0
62,5,5,1
62,5,6,0
62,5,7,1
62,5,8,0
62,5,9,1
62,5,10,1
62,5,11,1
62,5,12,1
62,5,13,1
62,6,1,1
62,6,2,0
62,6,3,1
62,6,4,0
62,6,5,1
62,6,6,0
62,6,7,1
62,6,8,0
62,6,9,1
62,6,10,1
62,6,11,1
62,6,12,1
62,6,13,1
62,7,1,1
62,7,2,0
62,7,3,1
62,7,4,0
62,7,5,1
62,7,6,0
62,7,7,1
62,7,8,0
62,7,9,1
62,7,10,1
62,7,11,1
62,7,12,1
62,7,13,1
62,8,1,1
62,8,2,0
62,8,3,1
62,8,4,0
62,8,5,1
62,8,6,0
62,8,7,1
62,8,8,0
62,8,9,1
62,8,10,1
62,8,11,1
62,8,12,1
62,8,13,1
62,9,1,1
62,9,2,0
62,9,3,1
62,9,4,0
62,9,5,1
62,9,6,0
62,9,7,1
62,9,8,0
62,9,9,1
62,9,10,1
62,9,11,1
62,9,12,1
62,9,13,1
62,10,1,1
62,10,2,0
62,10,3,1
62,10,4,0
62,10,5,1
62,10,6,0
62,10,7,1
62,10,8,0
62,10,9,1
62,10,10,1
62,10,11,1
62,10,12,1
62,10,13,1
62,11,1,1
62,11,2,0
62,11,3,1
62,11,4,0
62,11,5,1
62,11,6,0
62,11,7,1
62,11,8,0
62,11,9,1
62,11,10,1
62,11,11,1
62,11,12,1
62,11,13,1
62,12,1,1
62,12,2,0
62,12,3,1
62,12,4,0
62,12,5,1
62,12,6,0
62,12,7,1
62,12,8,0
62,12,9,1
62,12,10,1
62,12,11,1
62,12,12,1
62,12,13,1
62,13,1,1
62,13,2,0
62,13,3,1
62,13,4,1
62,13,5,1
62,13,6,0
62,13,7,1
62,13,8,0
62,13,9,1
62,13,10,1
62,13,11,1
62,13,12,1
62,13,13,1
62,14,1,1
62,14,2,0
62,14,3,1
62,14,4,1
62,14,5,1
62,14,6,1
62,14,7,1
62,14,8,1
62,14,9,1
62,14,10,1
62,14,11,1
62,14,12,1
62,14,13,1
62,15,1,1
62,15,2,0
62,15,3,1
62,15,4,1
62,15,5,1
62,15,6,1
62,15,7,1
62,15,8,1
62,15,9,1
62,15,10,1
62,15,11,1
62,15,12,1
62,15,13,1
62,16,1,1
62,16,2,0
62,16,3,1
62,16,4,1
62,16,5,1
62,16,6,1
62,16,7,1
62,16,8,1
62,16,9,1
62,16,10,1
62,16,11,1
62,16,12,1
62,16,13,1
62,17,1,1
62,17,2,0
62,17,3,1
62,17,4,1
62,17,5,1
62,17,6,1
62,17,7,1
62,17,8,1
62,17,9,1
62,17,10,1
62,17,11,1
62,17,12,1
62,17,13,1
62,18,1,1
62,18,2,0
62,18,3,1
62,18,4,1
62,18,5,1
62,18,6,1
62,18,7,1
62,18,8,1
62,18,9,1
62,18,10,1
62,18,11,1
62,18,12,1
62,18,13,1
62,19,1,1
62,19,2,0
62,19,3,1
62,19,4,1
62,19,5,1
62,19,6,1
62,19,7,1
62,19,8,0
62,19,9,1
62,19,10,1
62,19,11,1
62,19,12,1
62,19,13,1
62,20,1,1
62,20,2,0
62,20,3,1
62,20,4,1
62,20,5,1
62,20,6,1
62,20,7,1
62,20,8,1
62,20,9,0
62,20,10,0
62,20,11,1
62,20,12,1
62,20,13,1
62,21,1,1
62,21,2,0
62,21,3,1
62,21,4,1
62,21,5,1
62,21,6,1
62,21,7,1
62,21,8,1
62,21,9,0
62,21,10,0
62,21,11,1
62,21,12,1
62,21,13,1
62,22,1,1
62,22,2,0
62,22,3,1
62,22,4,1
62,22,5,1
62,22,6,1
62,22,7,1
62,22,8,1
62,22,9,0
62,22,10,0
62,22,11,1
62,22,12,1
62,22,13,1
62,23,1,1
62,23,2,0
62,23,3,1
62,23,4,1
62,23,5,1
62,23,6,1
62,23,7,1
62,23,8,1
62,23,9,0
62,23,10,0
62,23,11,1
62,23,12,1
62,23,13,1
62,24,1,1
62,24,2,0
62,24,3,1
62,24,4,1
62,24,5,1
62,24,6,1
62,24,7,1
62,24,8,1
62,24,9,0
62,24,10,0
62,24,11,1
62,24,12,1
62,24,13,1
63,1,1,0
63,1,2,0
63,1,3,0
63,1,4,0
63,1,5,0
63,1,6,0
63,1,7,0
63,1,8,0
63,1,9,0
63,1,10,0
63,1,11,0
63,1,12,0
63,1,13,0
63,2,1,0
63,2,2,0
63,2,3,0
63,2,4,0
63,2,5,0
63,2,6,0
63,2,7,0
63,2,8,0
63,2,9,0
63,2,10,0
63,2,11,0
63,2,12,0
63,2,13,0
63,3,1,0
63,3,2,0
63,3,3,0
63,3,4,0
63,3,5,0
63,3,6,0
63,3,7,0
63,3,8,0
63,3,9,0
63,3,10,0
63,3,11,0
63,3,12,0
63,3,13,0
63,4,1,0
63,4,2,0
63,4,3,1
63,4,4,0
63,4,5,0
63,4,6,0
63,4,7,0
63,4,8,0
63,4,9,0
63,4,10,0
63,4,11,0
63,4,12,0
63,4,13,1
63,5,1,0
63,5,2,0
63,5,3,1
63,5,4,0
63,5,5,0
63,5,6,0
63,5,7,0
63,5,8,0
63,5,9,0
63,5,10,0
63,5,11,0
63,5,12,0
63,5,13,1
63,6,1,0
63,6,2,0
63,6,3,1
63,6,4,0
63,6,5,0
63,6,6,0
63,6,7,0
63,6,8,0
63,6,9,0
63,6,10,0
63,6,11,0
63,6,12,0
63,6,13,1
63,7,1,0
63,7,2,0
63,7,3,1
63,7,4,0
63,7,5,0
63,7,6,0
63,7,7,0
63,7,8,0
63,7,9,0
63,7,10,0
63,7,11,0
63,7,12,0
63,7,13,1
63,8,1,0
63,8,2,0
63,8,3,1
63,8,4,0
63,8,5,0
63,8,6,0
63,8,7,0
63,8,8,0
63,8,9,0
63,8,10,0
63,8,11,0
63,8,12,0
63,8,13,1
63,9,1,0
63,9,2,0
63,9,3,1
63,9,4,0
63,9,5,0
63,9,6,0
63,9,7,0
63,9,8,0
63,9,9,0
63,9,10,0
63,9,11,0
63,9,12,0
63,9,13,1
63,10,1,0
63,10,2,0
63,10,3,0
63,10,4,0
63,10,5,0
63,10,6,0
63,10,7,0
63,10,8,0
63,10,9,0
63,10,10,0
63,10,11,0
63,10,12,0
63,10,13,0
63,11,1,0
63,11,2,0
63,11,3,0
63,11,4,0
63,11,5,0
63,11,6,0
63,11,7,0
63,11,8,0
63,11,9,0
63,11,10,0
63,11,11,0
63,11,12,0
63,11,13,0
63,12,1,0
63,12,2,0
63,12,3,0
63,12,4,0
63,12,5,0
63,12,6,0
63,12,7,0
63,12,8,0
63,12,9,0
63,12,10,0
63,12,11,0
63,12,12,0
63,12,13,0
63,13,1,0
63,13,2,0
63,13,3,0
63,13,4,0
63,13,5,0
63,13,6,0
63,13,7,0
63,13,8,0
63,13,9,0
63,13,10,0
63,13,11,0
63,13,12,0
63,13,13,0
63,14,1,0
63,14,2,0
63,14,3,0
63,14,4,0
63,14,5,0
63,14,6,0
63,14,7,0
63,14,8,0
63,14,9,0
63,14,10,0
63,14,11,0
63,14,12,0
63,14,13,0
63,15,1,0
63,15,2,0
63,15,3,0
63,15,4,0
63,15,5,0
63,15,6,0
63,15,7,0
63,15,8,0
63,15,9,0
63,15,10,0
63,15,11,0
63,15,12,0
63,15,13,0
63,16,1,1
63,16,2,0
63,16,3,0
63,16,4,0
63,16,5,1
63,16,6,0
63,16,7,1
63,16,8,0
63,16,9,0
63,16,10,0
63,16,11,0
63,16,12,1
63,16,13,0
63,17,1,1
63,17,2,0
63,17,3,0
63,17,4,0
63,17,5,1
63,17,6,0
63,17,7,1
63,17,8,0
63,17,9,0
63,17,10,0
63,17,11,0
63,17,12,1
63,17,13,0
63,18,1,1
63,18,2,0
63,18,3,0
63,18,4,0
63,18,5,1
63,18,6,0
63,18,7,1
63,18,8,0
63,18,9,0
63,18,10,0
63,18,11,0
63,18,12,1
63,18,13,0
63,19,1,1
63,19,2,0
63,19,3,0
63,19,4,0
63,19,5,1
63,19,6,0
63,19,7,1
63,19,8,0
63,19,9,0
63,19,10,0
63,19,11,0
63,19,12,1
63,19,13,0
63,20,1,1
63,20,2,0
63,20,3,0
63,20,4,0
63,20,5,1
63,20,6,0
63,20,7,1
63,20,8,0
63,20,9,0
63,20,10,0
63,20,11,0
63,20,12,1
63,20,13,0
63,21,1,0
63,21,2,0
63,21,3,0
63,21,4,0
63,21,5,0
63,21,6,0
63,21,7,0
63,21,8,0
63,21,9,0
63,21,10,0
63,21,11,0
63,21,12,0
63,21,13,0
63,22,1,0
63,22,2,0
63,22,3,0
63,22,4,0
63,22,5,0
63,22,6,0
63,22,7,0
63,22,8,0
63,22,9,0
63,22,10,0
63,22,11,0
63,22,12,0
63,22,13,0
63,23,1,0
63,23,2,0
63,23,3,0
63,23,4,0
63,23,5,0
63,23,6,0
63,23,7,0
63,23,8,0
63,23,9,0
63,23,10,0
63,23,11,0
63,23,12,0
63,23,13,0
63,24,1,0
63,24,2,0
63,24,3,0
63,24,4,0
63,24,5,0
63,24,6,0
63,24,7,0
63,24,8,0
63,24,9,0
63,24,10,0
63,24,11,0
63,24,12,0
63,24,13,0
64,1,1,1
64,1,2,1
64,1,3,1
64,1,4,1
64,1,5,1
64,1,6,0
64,1,7,1
64,1,8,0
64,1,9,1
64,1,10,0
64,1,11,1
64,1,12,1
64,1,13,1
64,2,1,1
64,2,2,1
64,2,3,1
64,2,4,1
64,2,5,1
64,2,6,0
64,2,7,1
64,2,8,0
64,2,9,1
64,2,10,0
64,2,11,1
64,2,12,1
64,2,13,1
64,3,1,1
64,3,2,1
64,3,3,1
64,3,4,1
64,3,5,1
64,3,6,0
64,3,7,1
64,3,8,0
64,3,9,1
64,3,10,0
64,3,11,1
64,3,12,1
64,3,13,1
64,4,1,1
64,4,2,1
64,4,3,1
64,4,4,1
64,4,5,1
64,4,6,0
64,4,7,1
64,4,8,0
64,4,9,1
64,4,10,0
64,4,11,1
64,4,12,1
64,4,13,1
64,5,1,1
64,5,2,1
64,5,3,1
64,5,4,1
64,5,5,1
64,5,6,0
64,5,7,1
64,5,8,0
64,5,9,1
64,5,10,0
64,5,11,1
64,5,12,1
64,5,13,1
64,6,1,1
64,6,2,1
64,6,3,1
64,6,4,1
64,6,5,1
64,6,6,0
64,6,7,1
64,6,8,1
64,6,9,1
64,6,10,0
64,6,11,1
64,6,12,1
64,6,13,1
64,7,1,1
64,7,2,1
64,7,3,1
64,7,4,1
64,7,5,1
