"country","iso2c","year","lower_95","lower_90","median","upper_90","upper_95"
"Belgium","BE","1999",-3.21359448244375,-3.1314414352462,-0.374374358009567,2.28190459577495,2.35628253934908
"Belgium","BE","2000",-2.42318605809383,-2.32512633292506,-0.608477375550503,1.37048896214779,1.46862795333734
"Belgium","BE","2001",-2.15099729058394,-2.02231888605305,-0.695042587217304,0.886570860536666,1.03900054090109
"Belgium","BE","2002",-1.94710985798595,-1.82389411866933,-0.779753358673405,0.590548524010193,0.765729850356741
"Belgium","BE","2003",-1.91466647149238,-1.7734740598604,-0.831578972664895,0.35087259209665,0.575825988668861
"Belgium","BE","2004",-1.97395955932729,-1.81363346203124,-0.873577649958302,0.195998367029962,0.385412593042269
"Belgium","BE","2005",-2.05241267280561,-1.86449042155567,-0.912127264316187,0.123234284705345,0.319380174992261
"Belgium","BE","2006",-2.22816250534431,-1.97353169247258,-0.925030057424973,0.0996051353323529,0.297795398456582
"Belgium","BE","2007",-2.35141521114348,-2.05507437264804,-0.932476376718721,0.107060745507298,0.304560722013403
"Belgium","BE","2008",-2.48207458011118,-2.15649855259342,-0.934906814604728,0.140818907011819,0.319730272440185
"Belgium","BE","2009",-2.56699148537131,-2.22400871225036,-0.92757889890127,0.188089119750292,0.369934694847326
"Belgium","BE","2010",-2.63831762956715,-2.27580367521037,-0.901396873886042,0.26008611440877,0.475374851034107
"Belgium","BE","2011",-2.77057486431903,-2.36262892167231,-0.87020061263256,0.427340398495634,0.68590460092459
"Bosnia and Herzegovina","BA","1998",-3.54611263864966,-3.43049917721509,-0.341960851172595,3.08571888591624,3.22551390677206
"Bosnia and Herzegovina","BA","1999",-3.38985693446146,-3.29627573065013,-0.239444834017624,2.83223718381798,2.9584278794683
"Bosnia and Herzegovina","BA","2000",-3.44678011676641,-3.34718979291087,-0.368855967568995,2.70312258318102,2.81123197841721
"Bosnia and Herzegovina","BA","2001",-3.44857009429112,-3.3589350792667,-0.360286842697639,2.63036159039927,2.74003036852936
"Bosnia and Herzegovina","BA","2002",-3.37104251504322,-3.28853971758462,-0.375996574963972,2.5250268847609,2.62367585366941
"Bosnia and Herzegovina","BA","2003",-3.37957542539692,-3.28802202797012,-0.36913995120549,2.47592213482548,2.57701087637854
"Bosnia and Herzegovina","BA","2004",-3.38219496270513,-3.28158131627746,-0.345953713761414,2.48748029596368,2.57653373823743
"Bosnia and Herzegovina","BA","2005",-3.31795737375326,-3.24590550019567,-0.414246138189804,2.4486233069244,2.54032620746894
"Bosnia and Herzegovina","BA","2006",-3.16288012032348,-3.09522958353535,-0.384040381333124,2.29199850573592,2.37676129638302
"Bosnia and Herzegovina","BA","2007",-2.37716100459959,-2.27825285581881,-0.726507148475229,1.40271829217433,1.50030440046381
"Bosnia and Herzegovina","BA","2008",-2.08174055012066,-1.94502456447805,-0.609757853875454,0.955133436740455,1.08183678600583
"Bosnia and Herzegovina","BA","2009",-1.92412410270798,-1.78445408921375,-0.608640879686288,0.708349922449367,0.872437103209077
"Bosnia and Herzegovina","BA","2010",-1.89366988405147,-1.73712650158462,-0.626729616190695,0.574644121908689,0.742597525272001
"Bosnia and Herzegovina","BA","2011",-2.00289225464635,-1.82417426969703,-0.69155808453857,0.546293202384022,0.752544759377214
"Brazil","BR","1998",-7.00561390789765,-6.47677005117771,-1.85927229872372,0.723107826523075,1.00726577825669
"Brazil","BR","1999",-7.32773112809864,-6.75347357505656,-1.93464707967346,0.584559001632675,0.824841227783733
"Brazil","BR","2000",-7.65034857651661,-7.080192112401,-2.02332183394775,0.39444922484857,0.615006531826355
"Brazil","BR","2001",-7.99325065921738,-7.37204261704065,-2.16562839744608,0.238883192298541,0.455390701474446
"Brazil","BR","2002",-8.28831380254785,-7.70308180518895,-2.20496687168945,0.132573490588309,0.361458920356699
"Brazil","BR","2003",-8.52805751252589,-7.96707603879368,-2.33470217552522,0.0829036456020988,0.318279940001341
"Brazil","BR","2004",-8.7444355099159,-8.21013330805208,-2.39576820522574,0.0158803132473874,0.250271562616751
